"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"130","mpyi4S1b2IQ","Nadie le pedirá explicaciones a Servel porque votan los fallecidos?","Nadie le pedirá explicaciones a Servel porque votan los fallecidos?","Margarita Yevenes ","https://yt3.ggpht.com/ytc/AGIKgqOXMSnIxNiq7-kTuSbVwe7W5wHoUItnJlh-1k7jHx_n5AGoSm8J3JCeoap1_7Rn=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCfWDQmnKJNjGZPSq5A0kRtA","UCfWDQmnKJNjGZPSq5A0kRtA","TRUE","none","1","2022-08-17T00:27:14Z","2022-08-17T00:27:14Z","UgyGxD__btVk4-zbF-R4AaABAg",NA,NA
"131","mpyi4S1b2IQ","¡Qué lástima, sólo un extracto ¿cuál es el fondo de esas palabras, en qué contexto se dicen?. ¿Son o no son, si reniegan de cómo y qué hace la Dcha.?. No defiendo ese lado, si no que, al parecer, apoyan. Esas palabras están bien para incultos, que Uds., creo, no lo son.<br>Se debe votar como cae de &quot;perogrullo&quot;. ¿No Abortar es propio de la Dcha. o, propio de gente con Valores Éticos, que no son de ASESINOS?. ¡No tiene dueño el &quot;Con permiso para MATAR&quot;!, porque el Borrador, hasta ahora, lo acoge. Los que voten por Asesinar, ¿usan 🔫🔪💉?, ¿cómo reaccionarían si los Asesinaran a ellos, que NO SON INOCENTES, como los del aborto?","¡Qué lástima, sólo un extracto ¿cuál es el fondo de esas palabras, en qué contexto se dicen?. ¿Son o no son, si reniegan de cómo y qué hace la Dcha.?. No defiendo ese lado, si no que, al parecer, apoyan. Esas palabras están bien para incultos, que Uds., creo, no lo son.
Se debe votar como cae de ""perogrullo"". ¿No Abortar es propio de la Dcha. o, propio de gente con Valores Éticos, que no son de ASESINOS?. ¡No tiene dueño el ""Con permiso para MATAR""!, porque el Borrador, hasta ahora, lo acoge. Los que voten por Asesinar, ¿usan 🔫🔪💉?, ¿cómo reaccionarían si los Asesinaran a ellos, que NO SON INOCENTES, como los del aborto?","krmyna1","https://yt3.ggpht.com/ytc/AGIKgqOaqsOnWZNOdhpATed-BTKemDmuwK2ZbC6zEw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQZT39b1rw9vHj9IDVSNaOg","UCQZT39b1rw9vHj9IDVSNaOg","TRUE","none","0","2022-08-17T00:09:51Z","2022-08-17T00:09:51Z","UgzZe0r3MS8t0yd88_F4AaABAg",NA,NA
"132","mpyi4S1b2IQ","Oye el bomba fue el primero que lo dejo de mentitoso","Oye el bomba fue el primero que lo dejo de mentitoso","Benjamin Severino vargas","https://yt3.ggpht.com/ytc/AGIKgqNjTSysdIg5KWYzaSKS-AE4IDlHSeligFlevrEh=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7x3QXN_RK-zdGBcnAP3BYg","UC7x3QXN_RK-zdGBcnAP3BYg","TRUE","none","7","2022-08-17T00:09:28Z","2022-08-17T00:09:28Z","UgxUdfaNbMmfp2cbF-t4AaABAg",NA,NA
"133","mpyi4S1b2IQ","excelente comentario directo al cayo","excelente comentario directo al cayo","maria","https://yt3.ggpht.com/ytc/AGIKgqObrNG1muIaAiRqb7-oxYFLLpBiUVRoWaaNPQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC8D1bodb6tRLcpspPRCRfbg","UC8D1bodb6tRLcpspPRCRfbg","TRUE","none","5","2022-08-16T23:51:39Z","2022-08-16T23:51:39Z","UgzK7gO3nerAe0Hjc2t4AaABAg",NA,NA
"134","mpyi4S1b2IQ","Se avecina el FRAUDE, RUT N°21759-K  126 AÑOS, AUTORRIZADO PARA VOTAR, ZONA DE LA ARAUCANIA, REVIZAR.  OLOR A FRAUDE,  CUANTOS TATITAS MAS, QUE SEGURAMENTE YA NO ESTAN, LOS LEVANTARAN PARA LLEVARLOS A VOTAR? OJO, OJO, OJO. FRAUDE EN CAMINOOOO.","Se avecina el FRAUDE, RUT N°21759-K  126 AÑOS, AUTORRIZADO PARA VOTAR, ZONA DE LA ARAUCANIA, REVIZAR.  OLOR A FRAUDE,  CUANTOS TATITAS MAS, QUE SEGURAMENTE YA NO ESTAN, LOS LEVANTARAN PARA LLEVARLOS A VOTAR? OJO, OJO, OJO. FRAUDE EN CAMINOOOO.","Mario Cerda","https://yt3.ggpht.com/ytc/AGIKgqNii2afaxmKWjZ5tzKEGm_H0b5HBZBtVmnjsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCiqTwgPw4eABLCnAaqjQypA","UCiqTwgPw4eABLCnAaqjQypA","TRUE","none","0","2022-08-16T23:24:10Z","2022-08-16T23:24:10Z","Ugx_L-QbjIIOsAUk8i54AaABAg",NA,NA
"135","mpyi4S1b2IQ","Todas esas denuncias quedan en nada y se saldrán con la suya, si no se hacen en tribunales internacionales.","Todas esas denuncias quedan en nada y se saldrán con la suya, si no se hacen en tribunales internacionales.","j1mp4ck","https://yt3.ggpht.com/ytc/AGIKgqMChm7atJxXig4BG1H0TqXrRuGP7n2Bd83kvw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVcnZu_9_N_mtIZ3PSVBnIg","UCVcnZu_9_N_mtIZ3PSVBnIg","TRUE","none","4","2022-08-16T23:16:17Z","2022-08-16T23:16:17Z","UgxtR90EXb7R_BlOlTJ4AaABAg",NA,NA
"136","mpyi4S1b2IQ","Por eso digo.... Jackson, el Bomba te esta mirando!!!!!!!!!😂😂😂😂","Por eso digo.... Jackson, el Bomba te esta mirando!!!!!!!!!😂😂😂😂","Irene Esquivel","https://yt3.ggpht.com/ytc/AGIKgqPvNd1J7l2BbujWPZ07J0Ua1C1ICNETQPXo-w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7ZWs41NYcXQlKs0POkFYAA","UC7ZWs41NYcXQlKs0POkFYAA","TRUE","none","14","2022-08-16T23:14:19Z","2022-08-16T23:14:19Z","UgyB1POWVhm2tprxRQB4AaABAg",NA,NA
"137","mpyi4S1b2IQ","La izquierda klia es mentirosa y sera siempre mentirosa. <br>🇨🇱RECHAZO 🇨🇱 DE 🇨🇱SALIDA🇨🇱","La izquierda klia es mentirosa y sera siempre mentirosa. 
🇨🇱RECHAZO 🇨🇱 DE 🇨🇱SALIDA🇨🇱","Carlos Muñoz","https://yt3.ggpht.com/ytc/AGIKgqPAUgWtdkw3FwcQ2d7eo1t4inlMoGQTvWucJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCYdDUnjXUUO1jZzxuyging","UCCYdDUnjXUUO1jZzxuyging","TRUE","none","0","2022-08-16T23:09:36Z","2022-08-16T23:09:36Z","UgzgVPLugh3scibUTz94AaABAg",NA,NA
"138","mpyi4S1b2IQ","La verdad duele, pero sigue siendo verdad.","La verdad duele, pero sigue siendo verdad.","Sandra Acuña Burgos","https://yt3.ggpht.com/ytc/AGIKgqMesrg9Lm5Z30YfrwJetnxfUAtUat6_aIhFgQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCv_GFzpzSP0zUWONWxDIeLA","UCv_GFzpzSP0zUWONWxDIeLA","TRUE","none","19","2022-08-16T22:51:43Z","2022-08-16T22:51:43Z","UgySXmWlJ8XELUFheKF4AaABAg",NA,NA
"139","mpyi4S1b2IQ","que gran verdad y dolorosa a la vez.....gracias por informarnos.......","que gran verdad y dolorosa a la vez.....gracias por informarnos.......","Sandra Ramirez Matamala","https://yt3.ggpht.com/ytc/AGIKgqPKpo3GJU2iZU0Z7UnLbjwcEitl03tRWD_ajw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCLTkRhOUPMtlmGAkWK45e5A","UCLTkRhOUPMtlmGAkWK45e5A","TRUE","none","17","2022-08-16T22:34:51Z","2022-08-16T22:34:51Z","UgxJR29zUwiFjaRdzod4AaABAg",NA,NA
